chemical formula,"lattice constant, a0","lattice mismatch, delta","valence electron concentration, vec","average displacement, <u>","displacement l21 norm, l21_norm_u",<u>/l21_norm_u,"local lattice displacement, lld","total occupied states, g_occ","total bonding states, g_bond",g_occ/g_bond,"Hartigan's dip, dip",epsilon_p
Mo9Nb9Ti9V18Zr9,3.2157963161295378,6.313428818836381,4.833333333333333,0.15982952008032786,8.630794084337705,0.018518518518518517,0.052469135802469126,3.0991998827848866,3.7894824042848865,0.8178425315500936,0.01991144950086553,27.01392165492689
Hf10Mo10Nb10Ti10Zr14,3.380504437730448,5.427697197918727,4.555555555555555,0.18066732977308003,9.756035807746322,0.018518518518518517,0.04732510288065843,2.6334619946835627,3.4738225966835627,0.7580876459257628,0.03141660446776943,78.83908340534799
Hf10Mo10Nb10Ti10Zr14,3.380254416657433,5.427697197918727,4.555555555555555,0.18821827733858068,10.163786976283356,0.01851851851851852,0.047325102880658436,2.640157017981017,3.481179134481017,0.7584088367732384,0.036766190867293394,78.44213223452243
Hf10Mo10Nb10Ti10Zr14,3.3808561883722494,5.427697197918727,4.555555555555555,0.18242361831296827,9.850875388900286,0.018518518518518517,0.04732510288065843,2.6487138225310636,3.48255149769773,0.760567022277228,0.02940685273744737,75.8122730576415
Hf10Mo10Nb10Ti10Zr14,3.3789804261431255,5.427697197918727,4.555555555555555,0.17119722495441828,9.244650147538588,0.018518518518518517,0.04732510288065843,2.6714964067158435,3.508830677049177,0.7613637284323145,0.03088052183142528,74.85778775543986
Hf10Mo10Nb10Ti10Zr14,3.379811248190033,5.427697197918727,4.555555555555555,0.19120238041897966,10.324928542624901,0.018518518518518517,0.047325102880658436,2.6406147118445262,3.48943233367786,0.756746215239348,0.030757453099129292,80.51262044432406
Hf18Nb18Ta18Zr18,3.4321162387540833,4.425042826381599,4.5,0.14246608323506255,10.257557992924504,0.013888888888888888,0.034722222222222224,2.5746752070593035,3.3112324955593033,0.7775579668634572,0.019638882245871278,57.294258027655815
Hf18Nb18Ta18Zr18,3.432939807747799,4.425042826381599,4.5,0.14896376299530717,10.725390935662116,0.01388888888888889,0.034722222222222224,2.528278397544527,3.175301406794526,0.7962325693348367,0.016268212384354636,41.071535580229465
Hf18Nb18Ta18Zr18,3.4332990048797924,4.425042826381599,4.5,0.15260611823663062,10.987640513037405,0.013888888888888888,0.03472222222222222,2.5532553632593333,5.166373807809333,0.49420647019383507,0.017821267796210134,1146.5732649812762
Hf18Nb18Ta18Zr18,3.433279532245162,4.425042826381599,4.5,0.14829166879670108,10.677000153362478,0.013888888888888888,0.034722222222222224,2.536525239745987,3.236473100058488,0.7837312906138933,0.023185468447129255,51.47738561708866
Hf18Nb18Ta18Zr18,3.432611086451846,4.425042826381599,4.5,0.14493991358708977,10.435673778270463,0.01388888888888889,0.034722222222222224,2.5579942020881155,3.2943658599881154,0.7764754465059153,0.021058946775046113,58.36261443929652
Mo16Nb16Ta16Ti16V16W16,3.1883747698908644,3.391508740226041,5.166666666666667,0.05684797846781695,5.457405932910428,0.010416666666666666,0.03298611111111111,2.5579942020881155,3.2943658599881154,0.7764754465059153,0.021058946775046113,58.36261443929652
Mo16Nb16Ta16Ti16V16W16,3.188211369412363,3.391508740226041,5.166666666666667,0.0537912674128937,5.163961671637796,0.010416666666666666,0.03298611111111111,2.5579942020881155,3.2943658599881154,0.7764754465059153,0.021058946775046113,58.36261443929652
Mo16Nb16Ta16Ti16V16W16,3.187823069207255,3.391508740226041,5.166666666666667,0.057628070558856825,5.532294773650255,0.010416666666666666,0.03298611111111112,2.5579942020881155,3.2943658599881154,0.7764754465059153,0.021058946775046113,58.36261443929652
Mo16Nb16Ta16Ti16V16W16,3.1889116803595354,3.391508740226041,5.166666666666667,0.0649282929630058,6.233116124448557,0.010416666666666666,0.03298611111111111,2.5579942020881155,3.2943658599881154,0.7764754465059153,0.021058946775046113,58.36261443929652
Mo16Nb16Ta16Ti16V16W16,3.187321639221004,3.391508740226041,5.166666666666667,0.06306474033355587,6.054215072021364,0.010416666666666666,0.03298611111111111,2.5579942020881155,3.2943658599881154,0.7764754465059153,0.021058946775046113,58.36261443929652
Re6Ta16W32,3.1965070079518823,2.411126665547757,5.814814814814815,0.027906536260584463,1.506952958071561,0.018518518518518517,0.07064471879286695,3.98454142096921,3.9556426531358766,1.0073057074077263,0.02445972637145049,
Re6Ta16W32,3.196253428464847,2.411126665547757,5.814814814814815,0.027215479538334135,1.4696358950700432,0.01851851851851852,0.07064471879286695,3.996388283862007,3.968922750028673,1.0069201482526047,0.02325726632567371,
Re6Ta16W32,3.1961057066494387,2.411126665547757,5.814814814814815,0.0267631315495579,1.4452091036761268,0.018518518518518517,0.07064471879286693,3.9885294426441944,3.9614939744775284,1.0068245637481328,0.02370152812325455,
Re6Ta16W32,3.1964743315797457,2.411126665547757,5.814814814814815,0.024922461066109187,1.3458128975698962,0.018518518518518517,0.07064471879286693,3.9975433433435117,3.9693644731768454,1.0070990886216387,0.02364678080928722,
Re6Ta16W32,3.196195760444875,2.411126665547757,5.814814814814815,0.027199961162700497,1.468797902785827,0.018518518518518517,0.07064471879286695,3.9981290746475553,3.9693912639808886,1.00723985335672,0.021922991154710813,
Mo17Nb11Ti11V4Zr11,3.2697771048478184,5.5751262478355335,4.907407407407407,0.12348843586898023,6.668375536924932,0.018518518518518517,0.05384087791495199,3.121768461440122,3.731642558273456,0.8365668503053229,0.0329705598539857,18.313139593325104
Mo17Nb11Ti11V4Zr11,3.26884795226494,5.5751262478355335,4.907407407407407,0.12028154379459526,6.495203364908144,0.018518518518518517,0.05384087791495199,3.101696844297977,3.7020597642979776,0.8378300302470002,0.023841431804442436,17.828100115819325
Mo17Nb11Ti11V4Zr11,3.269736574825878,5.5751262478355335,4.907407407407407,0.12303266596226567,6.643763961962346,0.018518518518518517,0.05384087791495199,3.0886277846840255,3.6885551196840245,0.8373543798224734,0.028994524791853993,18.00932959221791
Mo17Nb11Ti11V4Zr11,3.27022990340444,5.5751262478355335,4.907407407407407,0.11892628081315025,6.422019163910114,0.018518518518518517,0.05384087791495199,3.098442143774991,3.698087860941658,0.8378497916450321,0.02627534043102621,17.820607481133266
Mo17Nb11Ti11V4Zr11,3.2703728074292497,5.5751262478355335,4.907407407407407,0.12345688726472587,6.666671912295197,0.018518518518518517,0.05384087791495199,3.110463142369793,3.711824487203127,0.837987667006728,0.02736685251852581,17.76841269976103
Nb18Ta18V18W18,3.2021658900534167,3.5881654748165124,5.25,0.060051820825953346,4.323731099468641,0.01388888888888889,0.04513888888888889,3.5336156351510057,3.8092282426510056,0.9276460768577655,0.022189464326614797,4.0554988674539345
Nb18Ta18V18W18,3.2015368477334225,3.5881654748165124,5.25,0.05472562060119403,3.94024468328597,0.01388888888888889,0.045138888888888895,3.590782115201108,3.8877671453261082,0.9236103863673942,0.020273125545519317,4.210705849511214
Nb18Ta18V18W18,3.2012438984040887,3.5881654748165124,5.25,0.06126303743173773,4.410938695085116,0.01388888888888889,0.04513888888888889,3.5836943811870015,3.8639823639495012,0.9274613711031516,0.016401025773361482,4.062523593425794
Nb18Ta18V18W18,3.2008925399446917,3.5881654748165124,5.25,0.05680433224361717,4.089911921540436,0.01388888888888889,0.04513888888888889,3.6039589159461465,3.0994211654461465,1.1627845083220156,0.015585409185809177,
Nb18Ta18V18W18,3.2014775937179083,3.5881654748165124,5.25,0.06024617881476139,4.33772487466282,0.013888888888888888,0.04513888888888889,3.566954901110988,3.8519898796609864,0.9260031860272997,0.01746977129970183,4.118168083625278
Mo18Nb18Ti18V18Zr18,3.256461430409086,6.057474773359791,4.8,0.14581172440692833,13.12305519662355,0.01111111111111111,0.03111111111111111,3.0716011884953893,3.911238709795389,0.7853269555761979,0.018676487966322364,50.04864728177381
Mo18Nb18Ti18V18Zr18,3.2559184445002507,6.057474773359791,4.8,0.16252819421784553,14.627537479606097,0.011111111111111112,0.03111111111111111,3.113932572643171,3.741175315143171,0.8323407245949938,0.023205702306541766,20.02494866613597
Mo18Nb18Ti18V18Zr18,3.257351725333479,6.057474773359791,4.8,0.15244293566682776,13.7198642100145,0.01111111111111111,0.03111111111111111,3.0652729037434576,3.864635273543458,0.7931596869509835,0.019512209603212333,43.465079726031036
Mo18Nb18Ti18V18Zr18,3.2578336463395585,6.057474773359791,4.8,0.15382680182402378,13.84441216416214,0.011111111111111112,0.03111111111111111,3.0905581763696826,3.648760662469682,0.8470158671020704,0.01749917771536627,14.650027709723872
Mo18Nb18Ti18V18Zr18,3.2555889465830576,6.057474773359791,4.8,0.1524564524542898,13.72108072088608,0.011111111111111112,0.031111111111111114,3.0607130993429448,3.8594003156429446,0.7930540625540304,0.0187712708821999,43.549213828866414
Nb18Ta18Ti18,3.2887616237163573,0.322144319447174,4.666666666666667,0.070075033724384,3.7840518211167367,0.018518518518518517,0.04938271604938271,2.933213749759533,3.7687368650928663,0.7783015516227225,0.028853101562107724,56.56886057896372
Nb18Ta18Ti18,3.2885740388947142,0.322144319447174,4.666666666666667,0.06998544425618246,3.7792139898338526,0.018518518518518517,0.04938271604938272,2.937038565732466,3.7603195655657995,0.7810608950972342,0.021415811844093184,53.936608039102794
Nb18Ta18Ti18,3.2884343216251053,0.322144319447174,4.666666666666667,0.07193544257765211,3.884513899193214,0.018518518518518517,0.04938271604938271,2.9265244053016835,3.758655341301684,0.7786094067055853,0.02220982345051558,56.27054210209644
Nb18Ta18Ti18,3.288952242792431,0.322144319447174,4.666666666666667,0.06833356325559682,3.690012415802228,0.01851851851851852,0.04938271604938272,2.9259077179860165,3.7718491439360164,0.7757223595991329,0.023426880982126946,59.11450738582971
Nb18Ta18Ti18,3.288242047982577,0.322144319447174,4.666666666666667,0.06684602333053923,3.6096852598491185,0.018518518518518517,0.04938271604938271,2.9445570323484334,3.7767317545151,0.7796574455753184,0.021855570558338464,55.26373802045964
Mo18Re18Ta18W18,3.177281982622792,2.4375747470904314,6.0,0.029160159418863026,2.099531478158138,0.01388888888888889,0.05555555555555556,4.156970468787926,3.8306382347129264,1.0851900425150576,0.013497871418368985,
Mo18Re18Ta18W18,3.1768082634451935,2.4375747470904314,6.0,0.023779982948243423,1.7121587722735265,0.013888888888888888,0.05555555555555555,4.191555791637816,3.848369594850315,1.0891770367499873,0.017291726721601428,
Mo18Re18Ta18W18,3.1779176499634856,2.4375747470904314,6.0,0.03254244210209782,2.3430558313510432,0.013888888888888888,0.05555555555555555,4.302372883477839,4.0309528571028395,1.0673339619680091,0.017869726499670505,
Mo18Re18Ta18W18,3.1770807745322607,2.4375747470904314,6.0,0.025729618144383307,1.852532506395598,0.01388888888888889,0.05555555555555556,4.180325837365923,3.835773069540924,1.0898261606144068,0.018496586208980526,
Mo18Re18Ta18W18,3.177554758723932,2.4375747470904314,6.0,0.028137708109664507,2.0259149838958446,0.013888888888888888,0.05555555555555555,4.160195355716495,3.8397333410539947,1.0834594452787012,0.024173201911121173,
Cr18Hf18Nb18Ti18Zr18,3.323398471929667,7.821511420804201,4.6,0.2675965437463974,24.08368893717577,0.01111111111111111,0.028888888888888884,2.800889150864045,6.297807701484045,0.44474034197710266,0.025605792162061155,1578.2428446218382
Cr18Hf18Nb18Ti18Zr18,3.3237283685852974,7.821511420804201,4.6,0.2691997137446136,24.227974237015225,0.011111111111111112,0.02888888888888888,2.802459869124251,3.639112479784251,0.7700943251114893,0.02987545808957874,64.96226405527523
Cr18Hf18Nb18Ti18Zr18,3.3257639755822894,7.821511420804201,4.6,0.25900384510059293,23.310346059053366,0.01111111111111111,0.02888888888888888,2.7527128112597263,3.5215370063597256,0.7816793650864552,0.02741620271980862,53.359387247686755
Cr18Hf18Nb18Ti18Zr18,3.326412247495875,7.821511420804201,4.6,0.2831795728521873,25.48616155669686,0.01111111111111111,0.02888888888888888,2.890675401469085,5.360348009669087,0.5392700989291807,0.02649942283730679,829.7254427596254
Cr18Hf18Nb18Ti18Zr18,3.3262658479208778,7.821511420804201,4.6,0.29722863857350035,26.75057747161503,0.011111111111111112,0.028888888888888884,2.847087480007474,5.999916919167477,0.474521150603286,0.027487043649558555,1307.3236451729645
Nb18Ti18V18Zr18,3.2927799112774365,6.270924129235418,4.5,0.1903076090827217,13.702147853955964,0.013888888888888888,0.03472222222222222,2.6999921628216548,3.465112095721655,0.7791933098370216,0.017252647791516088,55.707943397488634
Nb18Ti18V18Zr18,3.2934616679068904,6.270924129235418,4.5,0.1837471072295664,13.22979172052878,0.013888888888888888,0.034722222222222224,2.7136387616958335,3.535093466745833,0.7676285753750736,0.013913001720876405,67.65375814224353
Nb18Ti18V18Zr18,3.294898535085589,6.270924129235418,4.5,0.1963532624654488,14.137434897512312,0.01388888888888889,0.034722222222222224,2.7016806563028384,3.637571809302838,0.7427154151001163,0.01627167067054528,99.58168540134284
Nb18Ti18V18Zr18,3.2956335364217604,6.270924129235418,4.5,0.18835010163682797,13.561207317851613,0.01388888888888889,0.034722222222222224,2.6890347530977694,3.526963369597769,0.7624220813510856,0.01970275735134119,73.60335986472273
Nb18Ti18V18Zr18,3.2939239534467974,6.270924129235418,4.5,0.1973345964264929,14.20809094270749,0.013888888888888888,0.03472222222222222,2.6651510702739474,3.489057841323947,0.7638598130154923,0.013414136897737187,71.9238199039537
Mo18Nb18Ta18,3.2565384463001346,2.2968665746198766,5.333333333333333,0.053213270835583255,2.873516625121496,0.018518518518518517,0.061728395061728385,3.595659854885796,3.858728728219129,0.9318249890412109,0.023955008307322376,3.89653354035363
Mo18Nb18Ta18,3.2563990449360043,2.2968665746198766,5.333333333333333,0.05171862609411916,2.792805809082435,0.018518518518518517,0.061728395061728385,3.597076303567433,3.863429881234099,0.9310577425099832,0.023911752290094165,3.9258532738767826
Mo18Nb18Ta18,3.2559638486763935,2.2968665746198766,5.333333333333333,0.04713439081497251,2.5452571040085155,0.01851851851851852,0.06172839506172839,3.603742894016093,3.872184425016093,0.9306743942086684,0.02291372869227472,3.9404617851669173
Mo18Nb18Ta18,3.256522809811401,2.2968665746198766,5.333333333333333,0.050305044691995926,2.71647241336778,0.018518518518518517,0.061728395061728385,3.5871572842107255,3.859433429044058,0.9294517835741573,0.024314175706286103,3.9869346618052077
Mo18Nb18Ta18,3.256045510423016,2.2968665746198766,5.333333333333333,0.04579604399235001,2.4729863755869004,0.01851851851851852,0.06172839506172839,3.6054674833261284,3.869785637826128,0.9316969519147624,0.023624967439699676,3.9014351066598465
Mo18Nb18Ta18Ti18,3.2460809901355288,2.215613922987146,5.0,0.0778247688136364,5.603383354581821,0.013888888888888888,0.041666666666666664,3.455765004434698,3.9153262909346975,0.8826250349647642,0.014421538956855995,7.125293100061754
Mo18Nb18Ta18Ti18,3.245728205759404,2.215613922987146,5.0,0.07116483668940993,5.123868241637515,0.013888888888888888,0.041666666666666664,3.4443198618644124,3.114369976589412,1.1059443443634571,0.017382989126444898,
Mo18Nb18Ta18Ti18,3.245201986893538,2.215613922987146,5.0,0.07139209940397663,5.140231157086317,0.01388888888888889,0.04166666666666667,3.3289724059376047,3.7799859655376045,0.8806838004924035,0.016812650005050785,7.377418023204882
Mo18Nb18Ta18Ti18,3.245654917174769,2.215613922987146,5.0,0.0807639013047832,5.81500089394439,0.01388888888888889,0.04166666666666667,3.4169868780323234,3.849731587407324,0.8875909399007111,0.018214812911765847,6.544217978489542
Mo18Nb18Ta18Ti18,3.247157086276536,2.215613922987146,5.0,0.07309569803479696,5.262890258505381,0.013888888888888888,0.041666666666666664,3.6172392721332085,4.079874626633209,0.8866054972670139,0.0181690582607675,6.65253952697276
Hf18Nb18Ti18Zr18,3.4275244268143776,4.260916604707621,4.25,0.22708159519913973,16.34987485433806,0.013888888888888888,0.03125,2.369628522561442,5.74725954573644,0.4123058135280027,0.030978549876126724,1913.5519416513143
Hf18Nb18Ti18Zr18,3.4286761498579086,4.260916604707621,4.25,0.22497973816057318,16.19854114756127,0.01388888888888889,0.03125,2.3371781359926445,5.010008462617644,0.4665018339652682,0.024803524498586457,1376.9251043672048
Hf18Nb18Ti18Zr18,3.4289652015409677,4.260916604707621,4.25,0.2315485706745269,16.671497088565935,0.01388888888888889,0.03125,2.3227786949607334,3.2674157568607334,0.7108916856030626,0.02428346774969031,154.3622872738797
Hf18Nb18Ti18Zr18,3.4265333976807306,4.260916604707621,4.25,0.23637579049960447,17.01905691597152,0.01388888888888889,0.03125,2.3397288789684167,3.205703545343417,0.7298643950926439,0.021395750415100872,119.6869127316495
Hf18Nb18Ti18Zr18,3.429254838581738,4.260916604707621,4.25,0.2252501857982735,16.218013377475692,0.013888888888888888,0.03125,2.3252628245548346,5.299301973304833,0.4387866244022924,0.024119736164641133,1636.5707226700542
Hf18Nb18Ta18Ti18Zr18,3.4033159232432357,4.266744493086079,4.4,0.20547710881550935,18.49293979339584,0.011111111111111112,0.026666666666666672,2.539080337735475,3.5088508175354747,0.7236216270712982,0.027586856627476397,130.41851634101658
Hf18Nb18Ta18Ti18Zr18,3.4016400345390148,4.266744493086079,4.4,0.18022865243985686,16.220578719587117,0.011111111111111112,0.026666666666666672,2.51194920840374,3.5772362498037404,0.7022038895366651,0.020659834379564188,172.3611110365582
Hf18Nb18Ta18Ti18Zr18,3.402962939287391,4.266744493086079,4.4,0.18256036363470862,16.430432727123776,0.011111111111111112,0.026666666666666672,2.554995673099028,5.919696051299028,0.4316092669214588,0.026239554756865322,1708.787484594437
Hf18Nb18Ta18Ti18Zr18,3.4018656662007816,4.266744493086079,4.4,0.18187104821737063,16.368394339563356,0.011111111111111112,0.026666666666666672,2.518129324983164,5.259154716783164,0.47880875551107827,0.026704331859417254,1271.0991923115926
Hf18Nb18Ta18Ti18Zr18,3.403274104397221,4.266744493086079,4.4,0.18853494816647826,16.968145334983042,0.011111111111111112,0.026666666666666672,2.5008381148972,5.0233982108972,0.49783791965211127,0.023419705629665888,1118.4510327122644
Mo18Nb18Ta18W18Zr18,3.2912401024349647,5.252134113063246,5.2,0.08564426095909722,7.70798348631875,0.01111111111111111,0.035555555555555556,3.363993546556802,3.8154884310568016,0.8816678669957476,0.01426911280442879,7.247777841856077
Mo18Nb18Ta18W18Zr18,3.2926597267289104,5.252134113063246,5.2,0.08595498698004568,7.735948828204111,0.011111111111111112,0.03555555555555556,3.33972654871038,3.82281325051038,0.8736305777595849,0.007015106587363921,8.42378744274356
Mo18Nb18Ta18W18Zr18,3.2926846873675633,5.252134113063246,5.2,0.0896091724520544,8.064825520684895,0.011111111111111112,0.035555555555555556,3.3379946923621198,3.7990718893621196,0.8786342531998212,0.013095457112129207,7.659849897509048
Mo18Nb18Ta18W18Zr18,3.2925924424207564,5.252134113063246,5.2,0.0832482202921631,7.492339826294679,0.01111111111111111,0.035555555555555556,3.330631826055824,3.822412372855824,0.8713428853746155,0.01514006646894285,8.810371212703103
Mo18Nb18Ta18W18Zr18,3.2916695700249505,5.252134113063246,5.2,0.09185821888695324,8.267239699825792,0.01111111111111111,0.035555555555555556,3.3698436370754252,3.8274882358754256,0.8804321344451298,0.009472042151936198,7.411186188548527
Nb18Ta18Ti18V18Zr18,3.2967097606980027,5.618352055108871,4.6,0.1701630710840046,15.314676397560415,0.011111111111111112,0.028888888888888884,2.868293377171282,6.396769242351281,0.44839719372415165,0.022411368331824597,1543.117898473447
Nb18Ta18Ti18V18Zr18,3.296791449966696,5.618352055108871,4.6,0.18175524527779896,16.357972075001907,0.01111111111111111,0.028888888888888884,2.865660151033782,5.5867658189117835,0.5129372241330081,0.021009167283709388,1006.4896436637719
Nb18Ta18Ti18V18Zr18,3.2980087150240327,5.618352055108871,4.6,0.1700844551977664,15.307600967798976,0.011111111111111112,0.028888888888888888,2.8025833429380307,6.231253990218029,0.4497623347303116,0.01825175153619255,1530.1410654205247
Nb18Ta18Ti18V18Zr18,3.2989172970141136,5.618352055108871,4.6,0.1709313157405142,15.383818416646278,0.011111111111111112,0.028888888888888884,2.868037930848294,6.119831943348292,0.4686465179759705,0.019929529088512917,1358.0730957488013
Nb18Ta18Ti18V18Zr18,3.2973757297923743,5.618352055108871,4.6,0.16832916019157898,15.149624417242109,0.011111111111111112,0.028888888888888884,2.7802304166378624,3.7163198266978617,0.7481138724026984,0.015084541904897244,91.90030173640116
